# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 5 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-112057
# Timestamp: Thu, 15-Aug-2024 02:32:47
Gene ID	Gene Name	'Crohn disease' vs 'normal' .foldChange	'Crohn disease' vs 'normal'.pValue	'oligoarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'oligoarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'polyarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'polyarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'systemic-onset juvenile idiopathic arthritis' vs 'normal' .foldChange	'systemic-onset juvenile idiopathic arthritis' vs 'normal'.pValue	'ulcerative colitis (disease)' vs 'normal' .foldChange	'ulcerative colitis (disease)' vs 'normal'.pValue
ENSG00000232874	ENSG00000232874									-0.2	0.760472229324387
ENSG00000232876	ENSG00000232876									0.2	0.713172315094808
ENSG00000232878	DPYD-AS1	0.3	0.472965133796508							0.1	0.822873292864812
ENSG00000232888	RPS11P5	-0.3	0.161696102237765	-0.2	0.381604118468471	-0.3	0.202968132673217	-0.2	0.58382285960697	-0.3	0.295431608733455
ENSG00000232907	DLGAP4-AS1	-0.1	0.798332168089048	0.1	0.7475539049736						
ENSG00000232909	ENSG00000232909	0.3	0.546800464192017	0.2	0.572984971395873			0.9	0.0456649065481077	0.5	0.304339293200467
ENSG00000232912	RERE-AS1	0.4	0.0812945802141099	0.2	0.634133792975619	0.5	0.0394078306993611	0.7	0.0267789061540438	0.4	0.203278823968368
ENSG00000232926	ENSG00000232926	-0.7	0.0152255759856948	-0.2	0.551635307924102	-0.2	0.64675967662828	-0.4	0.347446753915831	-0.6	0.163943633673666
ENSG00000232931	LINC00342	-0.6	0.010799984155148	-0.1	0.66193519484927			-0.5	0.0551852776291996	-0.8	0.0018255567007689
ENSG00000232934	ENSG00000232934	-0.1	0.808376590325559	0.1	0.790747331997309	0.3	0.377200717494221	0.2	0.580982392658859	-0.3	0.415135947614723
ENSG00000232940	HCG25	-0.8	0.00510385297239461	-0.2	0.506965281392822	-0.3	0.316687242370982	-0.4	0.240286103276132	-0.7	0.0719399015379914
ENSG00000232952	ENSG00000232952	0.1	0.729266764837099	0.3	0.363214471836269	0.3	0.228599724527508	0.3	0.308544000533777	0.2	0.469466344342893
ENSG00000232956	SNHG15	-0.3	0.0222733935012554	-0.1	0.67729160354905	-0.1	0.542939116784394	-0.3	0.176972136687771	-0.3	0.0240330529777129
ENSG00000232973	CYP1B1-AS1	0.7	0.0186430593057565	0.3	0.370291759534703	0.6	0.0307939763938505	0.9	0.0154673892729556	1.3	5.42407196688526E-5
ENSG00000232995	RGS5	-0.4	0.141896278635589	-0.2	0.464442856639232			-0.3	0.392378555662476	-0.4	0.257971273390852
ENSG00000233006	MIR3936HG	-0.1	0.775298045432556	0.1	0.736314094334299	0.2	0.539738498357156	0.1	0.889334356703942	-0.2	0.613637250055834
ENSG00000233013	FAM157B	0.4	0.221528555209818	0.2	0.566405945772504	0.3	0.418819275145992	0.5	0.136618337002696	0.3	0.417988950510083
ENSG00000233016	SNHG7	-0.1	0.607101267663598			-0.1	0.440427406707818	-0.1	0.750820120061509	-0.1	0.661368833208199
ENSG00000233025	CRYZP1	-0.5	0.228650757214519							-1.0	0.049842310136594
ENSG00000233029	ENSG00000233029	1.2	0.00144454291372489	0.4	0.18719479455377	0.6	0.0771745273933015	1.3	0.00520264062238786	1.6	6.64142998186601E-4
ENSG00000233030	ENSG00000233030	0.9	0.0247499263067632	0.2	0.572711320629588	0.6	0.0766485738540574	1.1	0.0141696425183289	1.3	0.00510672151720846
ENSG00000233038	PTPRN2-AS1	0.2	0.410642772882856					0.1	0.79296518609772	0.3	0.210819566258893
ENSG00000233056	ERVH48-1	-0.5	0.14293833237178	0.2	0.576149943260182			0.1	0.846486635553743	-0.6	0.11972917802601
ENSG00000233058	LINC00884	0.2	0.536674782782648	-0.1	0.912657725416286	-0.1	0.857840389403632	0.9	0.046842159607948	1.0	0.0137724582443765
ENSG00000233070	ZFY-AS1	0.7	0.0970723557412522							0.8	0.131072852536681
ENSG00000233077	LINC01271	0.8	0.0279597559982945	0.2	0.610891973381777	0.6	0.0524667023108291	1.1	0.0119229867129609	1.1	0.00467989037869477
ENSG00000233087	RAB6D									-0.1	0.924473427657347
ENSG00000233093	LINC00892	-0.2	0.420561810489878	-0.3	0.243559101040617	-0.3	0.201757907832342	-0.4	0.244229417351058	-0.3	0.337697857340141
ENSG00000233098	CCDC144NL-AS1	-0.5	0.144376821418691	0.1	0.833820140369663			-0.1	0.841983022085256	-0.5	0.330865428590715
ENSG00000233122	CTAGE7P	-0.6	0.0161543180426952			0.1	0.80258639686064	-0.2	0.698195806277348	-0.5	0.171153475767284
ENSG00000233154	LINC01762	0.3	0.40775205580694	0.2	0.597165247512971	0.4	0.221483058415078	0.6	0.128786890127545	0.3	0.529772290171134
ENSG00000233155	HMGA1P8									-0.2	0.742766583836693
ENSG00000233170	ENSG00000233170	-0.3	0.393615288547248	-0.3	0.365866224324005	-0.2	0.588968353863388	-0.5	0.199703045783666	-0.1	0.722100418886314
ENSG00000233175	ENSG00000233175	0.1	0.572669896542389	0.2	0.359702629689148	0.5	0.0367857142396797	0.4	0.259736476664038	0.3	0.195669815439767
ENSG00000233178	ENSG00000233178	0.2	0.640794023537979	0.3	0.323899047683913			0.4	0.341018977153064	0.5	0.255515460964746
ENSG00000233184	ENSG00000233184	-0.2	0.4641264700741	0.2	0.287313537712795	0.2	0.404931734887883	0.2	0.452692399308157	0.1	0.80883593038549
ENSG00000233198	RNF224									-0.4	0.464069252900679
ENSG00000233214	ENSG00000233214	0.5	0.189497279069031	0.1	0.791746939812121	0.4	0.149433253971116	0.9	0.0250758229281923	0.4	0.294874477293834
ENSG00000233223	ENSG00000233223	-0.2	0.521129625994159			-0.2	0.26455741915625	-0.2	0.423506840336231	-0.4	0.0759289441392438
ENSG00000233225	SSBL3P1	-0.2	0.328624644084024	-0.1	0.837950528560991	-0.2	0.465375735842504	-0.3	0.446138220807596	-0.2	0.622927242122405
ENSG00000233229	CNOT7P1	-0.3	0.536034163187405							-0.3	0.642802430080227
ENSG00000233230	ENSG00000233230					0.1	0.841543371436103	0.2	0.561669809249536	-0.1	0.796729688242318
ENSG00000233231	HNRNPA1P49	-0.5	0.141697687246444					-0.1	0.877196433410235	-0.5	0.211897127325215
ENSG00000233247	UBE2E4P			-0.1	0.826107128917669			-0.4	0.387111437100168	-0.1	0.900094286279228
ENSG00000233261	FAM238A	0.2	0.502852088871928			0.3	0.238350754449649	0.4	0.313675834968551		
ENSG00000233264	ENSG00000233264	-0.5	0.247337554124813	-0.2	0.657379509351459			-0.5	0.28562728630196	-0.5	0.271112971574053
ENSG00000233266	HMGB1P31	-0.2	0.659949470893929	-0.1	0.90718581440494	-0.1	0.705334909128187	-0.1	0.917466304617601	-0.2	0.656512726039771
ENSG00000233270	SNRPEP4	-0.1	0.713131381561753	-0.2	0.566259377023007	-0.1	0.830440452075299	-0.3	0.401169677413597	-0.1	0.804707719291017
ENSG00000233276	GPX1	0.5	0.0281745479081806	0.1	0.787836035544688	0.1	0.802969458002969	0.1	0.71156085713171	0.5	0.0155284744243633
ENSG00000233297	RASA4DP	-0.4	0.341866459731084	-0.2	0.616204937738954			-0.6	0.227534069041635	-0.9	0.0544102889019721
ENSG00000233306	TRGV2	-0.5	0.0983507506895476	-0.4	0.105952118180574	-0.6	0.0295586856796394	-0.5	0.128022410274869	-1.4	3.88648410847017E-5
ENSG00000233325	MIPEPP3	-0.3	0.456182238853371	-0.1	0.763101365617847	-0.3	0.343623018439498	-0.6	0.0936339860815332	-0.6	0.145072778550525
ENSG00000233328	PFN1P1	-0.2	0.367218835306706	-0.4	0.00765751245091005	-0.2	0.286668741969515	-0.2	0.245699267500064	-0.2	0.251608032273394
ENSG00000233330	ENSG00000233330									0.3	0.652537584448054
ENSG00000233334	FAM53B-AS1									-0.5	0.361735118050155
ENSG00000233337	UBE2FP3	-0.4	0.153238403602495	0.2	0.654625801681968	-0.2	0.491289173140306	-0.1	0.837458435847297	-0.6	0.0756347875514986
ENSG00000233338	TLR8-AS1	0.3	0.439804842634431							0.1	0.934229242566543
ENSG00000233355	CHRM3-AS2			0.5	0.0418478643676093	0.6	0.00950129098657481	0.4	0.248292189446246	-0.4	0.265756877734922
ENSG00000233360	PDXP-DT	-0.6	0.0318625967891673	-0.5	0.0596036740907238	-0.4	0.230090027963979	-0.7	0.0573273195839162	-0.7	0.119689853511009
ENSG00000233365	ENSG00000233365	0.3	0.545291665152632							0.5	0.372115722502024
ENSG00000233369	GTF2IP4	0.5	0.0948851397150381	0.2	0.593868632098553	0.3	0.237378828275133	0.4	0.225041195251802	0.6	0.031797216759684
ENSG00000233382	NKAPP1	-0.4	0.0267408886485885			-0.1	0.537715165756392	-0.2	0.269480022779977	-0.6	0.0134086523755889
ENSG00000233387	IATPR	-0.1	0.647888708148594	-0.1	0.707212583044228	-0.2	0.457949904248021	-0.3	0.365557368632546	-0.3	0.540772190676627
ENSG00000233392	UICLM	-1.1	0.00249454985057088	-0.5	0.0750016380208614	-0.3	0.432464293988868	-0.9	0.0406271539046305	-1.6	1.50107646494898E-4
ENSG00000233421	LINC01783									-0.7	0.228006470128946
ENSG00000233426	EIF3FP3	-0.2	0.254403999323863	-0.3	0.212372812635913	-0.3	0.0455695249464487	-0.4	0.0671879209693515	-0.2	0.264383856944235
ENSG00000233429	HOTAIRM1	0.3	0.301443569637507	0.1	0.864366575890444	0.3	0.212208664751017	0.3	0.414646075528965		
ENSG00000233431	LINC02596	1.0	0.00513333943629409	0.1	0.751022264990746	0.5	0.141837047770329	0.9	0.0411460707850479	1.5	5.2070571097932E-4
ENSG00000233435	AGGF1P2									-0.4	0.533151953977862
ENSG00000233452	STXBP5-AS1	0.3	0.188584111147192	0.2	0.442408820096206	0.4	0.146691562572569	0.4	0.120927008048298	0.5	0.0241295595516462
ENSG00000233461	ENSG00000233461	0.9	0.00254270594332728			0.3	0.297201157512225	0.9	0.0179540888573106	1.4	3.1067425310375E-5
ENSG00000233469	ST6GALNAC4P1									-0.1	0.857549379700933
ENSG00000233476	EEF1A1P6	-0.4	0.0504938576400849	-0.2	0.444332976257814	-0.3	0.12575442147413	-0.5	0.122498286246928	-0.6	0.0313187908949747
ENSG00000233478	ENSG00000233478									-0.2	0.695760986987571
ENSG00000233483	EFCAB15P	-0.4	0.167714000843672	0.1	0.867272475428642					-0.4	0.371359699334775
ENSG00000233493	TMEM238					-0.3	0.397557444654665	-0.2	0.674218775465793	-0.4	0.321392271767358
ENSG00000233527	ZNF529-AS1	-0.1	0.641610210572435			0.1	0.643250353835754			0.2	0.532413893069888
ENSG00000233547	ENSG00000233547	0.2	0.731512573207323								
ENSG00000233554	B4GALT1-AS1	0.5	0.0594357590977237	0.1	0.760396476670398	0.4	0.225533481615661	0.6	0.133293684962204	1.0	0.00353696750009248
ENSG00000233559	LINC00513	0.3	0.424865767317694					0.8	0.0746151512848659	0.5	0.373206867636578
ENSG00000233560	KRT8P39									-0.2	0.709038754886039
ENSG00000233578	EIF4EP1			-0.1	0.856877756433047	0.4	0.170113154809915	0.2	0.676250874568004	0.1	0.865451091432993
ENSG00000233585	ENSG00000233585	-0.3	0.275588511983999	-0.4	0.203078262829612	-0.2	0.41435169868665	-0.3	0.465036097088127	-0.7	0.0617880218312425
ENSG00000233597	ENSG00000233597	-0.5	0.126057315975247					-0.5	0.230041219751745	-0.5	0.268707386759496
ENSG00000233608	TWIST2	0.9	0.0259307772399906							1.4	0.00680655170800606
ENSG00000233609	RPL10P19	-0.4	0.222540685652511	-0.5	0.0942708686004577	-0.3	0.329425318701489	-0.8	0.0319195219581635	-0.9	0.02345100985772
ENSG00000233614	DDX11L10	0.1	0.902449514614837					-0.4	0.338175149012217	0.4	0.427160563416871
ENSG00000233621	LINC01137	-0.1	0.698418400001528	-0.3	0.126569355527749	-0.2	0.161412255354991	-0.2	0.421988830754792	-0.1	0.475432636249849
ENSG00000233622	CYP2T1P	-0.1	0.703946035197838	-0.3	0.358304952465495	-0.2	0.551194718155136	-0.3	0.437648572259605	-0.3	0.348867049926623
ENSG00000233665	ENSG00000233665			0.1	0.710356670917707	0.2	0.547968302310353	0.1	0.911816736831462	-0.1	0.814261110059253
ENSG00000233672	RNASEH2B-AS1	0.3	0.419341127647238	0.2	0.629840022623834	0.4	0.195786080956877	0.3	0.585723991656526	0.7	0.0997796412541827
ENSG00000233673	ANAPC1P1	-0.8	0.027196524873139			-0.3	0.450558591767636	-0.4	0.474697476383202	-0.5	0.400826392077242
ENSG00000233680	HNRNPA1P27									0.4	0.409258496913874
ENSG00000233690	EBAG9P1									0.2	0.688740933006921
ENSG00000233695	GAS6-AS1	-0.5	0.100750282835683	-0.2	0.646396206042355			-0.2	0.664546979486283	-0.5	0.278275544181993
ENSG00000233730	LINC01765			-0.1	0.756437546111596	0.3	0.325577037346952	0.5	0.25498216880777	-0.5	0.187621078555458
ENSG00000233746	LINC00656	-0.1	0.863881822234894					0.1	0.88560482770993	-0.3	0.514266199279851
ENSG00000233750	CICP27	0.7	0.0398386632602329	0.1	0.782714199737597	0.2	0.598319382632398	0.8	0.0933544451560656	1.2	0.00656847561884827
ENSG00000233757	ENSG00000233757	-0.1	0.884158320422353	0.3	0.248739152639818	-0.1	0.727083781923415	0.1	0.839423154468917	-0.4	0.226955108598331
ENSG00000233762	RPS15P4	-0.1	0.744027157736842	-0.2	0.289105321174392	-0.2	0.134104127742663	-0.3	0.264382242564816	-0.5	0.0128725614116841
ENSG00000233785	ENSG00000233785	-0.1	0.890429139416261					0.5	0.368211383583774	0.3	0.672369557448891
ENSG00000233791	LINC01136	0.7	0.0529478789767618	0.3	0.454267355660496	0.5	0.125355229085297	0.9	0.0169536425106711	1.1	0.00597582061181799
ENSG00000233799	ENSG00000233799									-0.1	0.899795128284603
ENSG00000233806	LINC01237	-0.6	0.0138703378196808	-0.1	0.873884657954892	-0.2	0.623486095506663	-0.4	0.160800091393945	-0.7	0.021663156395083
ENSG00000233820	ENSG00000233820									-0.7	0.187002807675634
ENSG00000233822	H2BC15	0.3	0.247484373487829	0.1	0.713751226463788	0.3	0.110327700184748	0.4	0.231440428345996	0.4	0.109399412461989
ENSG00000233830	EIF4HP1	-0.1	0.813143679042884	-0.3	0.230011581843578	-0.2	0.304420532308936	-0.2	0.496112721828251	-0.1	0.701714203820045
ENSG00000233834	ENSG00000233834	-0.3	0.473700024018022			-0.2	0.655328791006228			-0.2	0.702044610158274
ENSG00000233836	ENSG00000233836	-0.4	0.0970483474944601	0.2	0.522501291775604					-0.3	0.407374223690898
ENSG00000233837	EIF3LP2	0.2	0.547487424826442					-0.1	0.873580062932633	-0.7	0.173267314191296
ENSG00000233846	SELENOTP1	0.5	0.114946941009722	0.3	0.332832038354351	0.2	0.461509465497218	0.1	0.808478918287053	0.6	0.074133233698074
ENSG00000233850	ENSG00000233850	0.1	0.833370376976304	0.4	0.101079225903164	0.1	0.78632176202113			0.1	0.760479783726767
ENSG00000233859	ADH5P4	-0.4	0.181492544725422	-0.2	0.637017231537927	-0.4	0.184529650951286			-0.4	0.291403624488048
ENSG00000233864	ENSG00000233864					-0.1	0.428464142855469				
ENSG00000233885	YEATS2-AS1	-0.3	0.290375486050178	-0.1	0.842226162486109	0.1	0.824431397649126	-0.2	0.577485335268684	-0.5	0.123596432779741
ENSG00000233892	PAIP1P1	-0.3	0.478144816403987					-0.3	0.58847106538264	-0.7	0.164751534535473
ENSG00000233901	LINC01503	0.2	0.505769966687848	-0.4	0.0831352587856397	-0.1	0.614352552672486	0.1	0.764859534097467	0.3	0.31040792984413
ENSG00000233903	ENSG00000233903	-0.1	0.868801148302135			-0.1	0.678839436659901			-0.2	0.639028635597467
ENSG00000233912	ENSG00000233912									0.8	0.121950608730816
ENSG00000233913	RPL10P9	-0.4	0.231292107875131	-0.5	0.11842840576272	-0.3	0.482674331240153	-0.4	0.401077007422958	-1.0	0.0230743387243611
ENSG00000233916	ZDHHC20P1	0.3	0.466976842325816					0.5	0.283079744269283	-0.1	0.899064055032773
ENSG00000233922	LINC01694	0.2	0.622690445675164	0.1	0.801631629203804			-0.1	0.809909951571561	0.5	0.257181852880801
ENSG00000233927	RPS28	-0.1	0.606400394422038	-0.1	0.838061105868903	-0.2	0.338375654052266	-0.3	0.403784277900672	-0.3	0.175056096984377
ENSG00000233930	KRTAP5-AS1	-0.1	0.808762693803081					-0.5	0.290881895392524	-0.8	0.100711884581751
ENSG00000233937	CTC-338M12.4	-0.1	0.623861282821743			-0.2	0.478171931502222	-0.1	0.80109438735403	-0.2	0.488034990556281
ENSG00000233954	UQCRHL	0.2	0.45573757591455			0.1	0.679346329937683				
ENSG00000233967	ENSG00000233967	-0.5	0.201712377245194					-0.3	0.611132670683624	-0.5	0.273240866673851
ENSG00000233968	ENSG00000233968	0.3	0.426509382379891	0.1	0.902329404275165	0.2	0.603931555632176	0.3	0.497042011366203	0.2	0.674606248703624
ENSG00000234009	RPL5P34	-0.4	0.15248160221628	-0.1	0.707187548794777	-0.2	0.553789760944421	-0.4	0.17329243751887	-0.5	0.0474189923970415
ENSG00000234028	EIF2AK3-DT	-0.3	0.11082992406645					-0.2	0.354660238566045	-0.3	0.136859416746003
ENSG00000234036	TXNP6	0.8	0.0262039012823585					0.7	0.143437531702646	1.2	0.0144365435765472
ENSG00000234043	NUDT9P1			0.2	0.646780916980153			0.2	0.745306273681696	-0.3	0.628053233972842
ENSG00000234062	ENSG00000234062	-0.4	0.149125788204666	-0.4	0.217039482277073			-0.2	0.660837432890859	-0.5	0.190371989673633
ENSG00000234065	MTND4P26	0.1	0.824114644546678					0.4	0.347052505930206	0.3	0.673526321422847
ENSG00000234072	ENSG00000234072	-0.4	0.0173782781397823	-0.1	0.534183819434796	-0.1	0.791129417435496	-0.2	0.22828402903719	-0.3	0.221856701592339
ENSG00000234073	ENSG00000234073	-0.1	0.841572244483711					-0.4	0.501007976708346	-0.2	0.784604028889465
ENSG00000234076	TPRG1-AS1	0.9	0.010000676516061	0.3	0.323578004752552	0.6	0.0494257395348887	0.5	0.255694032669413	1.4	4.25824124127301E-4
ENSG00000234117	ENSG00000234117									0.8	0.143582614119777
ENSG00000234127	TRIM26	-0.1	0.404255350970057	-0.2	0.321601975151037	-0.1	0.197725942619325	-0.1	0.570650325997383	-0.2	0.0168541622926454
ENSG00000234129	ENSG00000234129									-0.6	0.274424471205329
ENSG00000234141	ENSG00000234141			0.2	0.522501291775604						
ENSG00000234147	ENSG00000234147									0.6	0.284811322301148
ENSG00000234160	ENSG00000234160	-0.3	0.0727151993567745			-0.1	0.779033202796962	-0.2	0.394217553598816	-0.3	0.294403112507218
ENSG00000234171	RNASEH1-AS1	-0.2	0.26907958511073			-0.2	0.298252941925966	-0.2	0.546471337504036	-0.1	0.763602212148237
ENSG00000234174	ENSG00000234174									-0.6	0.227959907385576
ENSG00000234175	ENSG00000234175	-0.3	0.382737706183035	-0.2	0.62034428831192	-0.2	0.559643023881116	-0.2	0.53303763363171	-0.1	0.882840960027549
ENSG00000234184	LINC01781	-0.4	0.192905801743796	-0.2	0.501278486618806	-0.5	0.0569458965327183	-0.5	0.156856006306901	-0.5	0.188160064920934
ENSG00000234199	LINC01191	0.2	0.715941068268786					0.8	0.0828870751905732	0.2	0.811924821181247
ENSG00000234219	CDCA4P4	0.4	0.273585339123203							0.4	0.540840375941327
ENSG00000234222	LIX1L-AS1	-0.1	0.804840813945441	0.1	0.822767885976209	0.1	0.735161582125984	0.3	0.471703320826948	-0.4	0.43718021888524
ENSG00000234261	ENSG00000234261	-0.3	0.398940211004671	0.1	0.908315320229462			-0.1	0.841983022085256	-0.7	0.170673387946088
ENSG00000234263	MAP3K5-AS1	0.5	0.172523846731307							-0.1	0.917757698968081
ENSG00000234268	ENSG00000234268	-0.4	0.277876442698167							-0.9	0.0703155944525996
ENSG00000234282	ENSG00000234282	0.4	0.347938386831945	0.1	0.80766312067811	0.3	0.42270292886271	0.5	0.274089518133117	0.1	0.779428805734873
ENSG00000234284	ZNF879	-0.2	0.192020475290304	0.1	0.766560038657924			-0.1	0.727484706819521	-0.2	0.390846878841889
ENSG00000234286	ENSG00000234286									0.3	0.588487189125448
ENSG00000234287	ENSG00000234287	-0.2	0.705065112782389							-0.4	0.419425176008298
ENSG00000234290	ENSG00000234290	0.1	0.828187566286838			0.3	0.17704243793515	0.3	0.413459455239414	-0.4	0.192612673038797
ENSG00000234292	ENSG00000234292	0.3	0.520750169593886	0.3	0.449954076112965	0.6	0.0539210801553159	0.4	0.26060189483679	0.3	0.483385909648978
ENSG00000234323	LINC01505	-0.7	0.048274404451981	-0.5	0.113560501787113	-0.7	0.0349466388517507	-0.9	0.0204862365885378	-1.2	0.00983442143299781
ENSG00000234327	ZNF232-AS1			0.1	0.684257767462811	0.1	0.677052445849076	-0.2	0.693555743231973	-0.4	0.167144280406601
ENSG00000234329	ENSG00000234329	-0.1	0.878335632975768			0.2	0.480273813994134	0.3	0.261957976090649		
ENSG00000234332	BCAS2P2	-0.2	0.52949121791263			0.1	0.870720067090592	-0.1	0.866050422890806		
ENSG00000234335	RPS4XP11	-0.1	0.819177595429972			0.3	0.216040841109575	0.1	0.752055974987654	-0.2	0.579952884428564
ENSG00000234336	JAZF1-AS1	0.1	0.881386445589031	-0.1	0.90370821955463	-0.1	0.862091394099858				
ENSG00000234337	ENSG00000234337									0.1	0.88999195816955
ENSG00000234338	ENSG00000234338	-0.3	0.419024981225706	0.3	0.343481606941571			-0.2	0.665972754307661	-0.9	0.0159667202235857
ENSG00000234345	ELF2P1	-0.9	0.0103507902588951	-0.2	0.5958480489014			-0.7	0.107334574160251	-1.1	0.0165674515652483
ENSG00000234353	ENSG00000234353	-0.1	0.771242458328325	-0.3	0.451238789042312	0.1	0.712405653188301	-0.2	0.712609427647328	-0.3	0.490762498507475
ENSG00000234383	CTBP2P8	-0.1	0.879304696278157	-0.2	0.531056553266264	0.1	0.80210897376747	-0.2	0.788408157493999	0.1	0.888931595176718
ENSG00000234389	ENSG00000234389	0.3	0.464392095895435	-0.1	0.863957897223854	0.2	0.592666865829385	0.6	0.206990422887364	0.4	0.378026438492977
ENSG00000234390	USP27X-DT	-0.3	0.221441685461535	-0.2	0.540959695840754	-0.2	0.430355131279133	-0.1	0.631889829170014	-0.4	0.200378086394317
ENSG00000234409	CCDC188	-0.7	0.0233351457691989	-0.2	0.626984569635355	-0.4	0.211930106203296	-0.5	0.201970480396826	-1.0	0.0208661160091573
ENSG00000234420	ZNF37BP	-0.4	0.00375448431407609					-0.2	0.522432331738914	-0.5	0.0155284744243633
ENSG00000234424	ENSG00000234424									0.6	0.239073913362987
ENSG00000234425	ENSG00000234425									0.5	0.413914629493878
ENSG00000234426	ENSG00000234426	0.2	0.635498685163259	-0.1	0.844273784977164	0.1	0.69556346124367	0.4	0.486066317256491	0.2	0.772931284136545
ENSG00000234432	ENSG00000234432	0.1	0.914989578996222							0.2	0.772254236474519
ENSG00000234436	ENSG00000234436	0.7	0.0474456630433352			0.3	0.36772790504959	1.0	0.01654003706705	0.8	0.0455113988877739
ENSG00000234444	ZNF736	-0.2	0.270005367537484	0.2	0.230406031021904	0.1	0.668444494206416			-0.2	0.174938478881666
ENSG00000234456	MAGI2-AS3	0.8	0.0274911993832151	0.5	0.077839682126187	0.7	0.0343126305487256	0.8	0.039544371069773	1.0	0.0303820698907306
ENSG00000234465	PINLYP	0.1	0.739987757616496	0.2	0.516056272385624			0.4	0.362656837094736	0.2	0.64153956886886
ENSG00000234476	LINC02765									0.5	0.410583077047529
ENSG00000234477	ENSG00000234477	0.5	0.257275747341969			0.9	0.0103225209375776	1.0	0.0342173416026466	0.9	0.0664158820519612
ENSG00000234484	ENSG00000234484	0.6	0.094974987301885	0.3	0.342859361164292	0.5	0.0843453636997525	0.8	0.0525005621648287	0.8	0.0495701472680389
ENSG00000234492	RPL34-DT	-0.4	0.12888553009702	-0.1	0.726572743389512	-0.2	0.571046334823156	-0.3	0.438809970329734	-0.5	0.237297181252394
ENSG00000234493	RHOXF1P1	0.2	0.677155145982661	0.3	0.471878303362216	0.2	0.66511606576886				
ENSG00000234494	SP2-AS1	0.1	0.847666556803521	0.1	0.837155222998156	0.2	0.500391643491876	-0.1	0.770612154566804		
ENSG00000234500	ENSG00000234500	-0.3	0.443391992353647			0.2	0.599847866578432	-0.2	0.654790812614386	-0.2	0.597651349502982
ENSG00000234506	LINC01506	0.3	0.380582461051649			0.3	0.336561431081575	0.7	0.0863470838964544	0.3	0.395237164221094
ENSG00000234511	C5orf58	0.2	0.505642349968174	0.1	0.845091569156158	0.4	0.109437098287278	0.5	0.139941528573652	0.3	0.383133654737616
ENSG00000234515	PPP1R2P1	0.4	0.155150453698926	0.3	0.274883815834151	0.2	0.599847866578432	0.5	0.176258670232109	0.2	0.728722091147146
ENSG00000234518	PTGES3P1	0.7	0.00509046207370311	0.1	0.770803716838327	0.3	0.107787398904688	0.7	0.0284000107730789	0.4	0.195165280102721
ENSG00000234545	FAM133B			0.2	0.277804903378955	0.1	0.502645258633264	0.1	0.77050950172631		
ENSG00000234553	ENSG00000234553	0.6	0.12417943876291					0.9	0.0661381244260104	0.8	0.0757810354083396
ENSG00000234571	H2BP2	0.9	0.0148436998621155					1.1	0.0189381532770812	1.3	0.0143655404187239
ENSG00000234572	LINC01800	-0.4	0.207749832799309	-0.2	0.51396147578799	-0.2	0.667557240757971	-0.3	0.534847272687787	-0.8	0.0174139422069782
ENSG00000234585	CCT6P3	0.2	0.358241915994258	0.1	0.675679069829038	0.6	0.047789245260636	0.2	0.478690295945958	0.3	0.356645287208568
ENSG00000234608	MAPKAPK5-AS1	-0.1	0.5607683068095			0.1	0.678655751027938			-0.2	0.300370756051288
ENSG00000234614	C2CD4D-AS1	-0.5	0.0571193483000418	-0.3	0.231970184621384	-0.4	0.143172891838444	-0.6	0.0353388618505454	-0.8	0.0165787955544575
ENSG00000234616	JRK	-0.4	0.00616513577812624			-0.2	0.150847318281077	-0.2	0.291944673554234	-0.3	0.0152313225571624
ENSG00000234617	SNRK-AS1					0.3	0.2487619222359	0.3	0.485759372064729	0.2	0.686154644077509
ENSG00000234618	RPSAP9									-0.6	0.215748994659323
ENSG00000234629	WDR82P1	-0.5	0.166689250894768			-0.4	0.187055679618881	-0.4	0.302515545435284	-0.2	0.75826627331572
ENSG00000234630	ENSG00000234630	-0.3	0.397352909811309	0.2	0.583336808663428			-0.2	0.733568742349119	-0.7	0.1108197371704
ENSG00000234636	MED14OS	0.4	0.12503001910602	0.2	0.593868632098553	0.2	0.459921726081589	0.3	0.387742795747592	0.3	0.560540388022674
ENSG00000234648	ENSG00000234648	-0.6	0.109730619608109	-0.2	0.514121045503333	-0.3	0.333615288381226	-0.8	0.122201604873256	-1.0	0.0544584604051501
ENSG00000234663	LINC01934	-0.3	0.0805004791407724	0.1	0.867668497561316			-0.2	0.453637792644239	-0.5	0.0599530664813534
ENSG00000234664	HMGN2P5	0.2	0.424373603030252	0.1	0.732355751871425	0.2	0.439442930351938	0.3	0.242252405570721	0.2	0.538470587859313
ENSG00000234665	LERFS	-0.4	0.202850305893322	-0.1	0.686741547797365			-0.3	0.5133266446981	-0.7	0.213560206934025
ENSG00000234678	ELF3-AS1					0.1	0.62886706440599			-0.3	0.361314707506371
ENSG00000234684	SDCBP2-AS1			0.1	0.850206431958558	0.2	0.232459143972085	0.1	0.712358974863454	-0.1	0.532400461340913
ENSG00000234694	ENSG00000234694	0.3	0.325642856639592	-0.1	0.88321678882643	0.1	0.748535079084034			0.2	0.649560686128904
